WatchName,WatchType,Price,CreationYear,MovementID,CompanyName
Soffit,Sport,3295.000000000000,1865.000000000000,8500,Tag Heuer
Process,Diving,6010.000000000000,1937.000000000000,El Primero 400B,Audemars Piguet
Antedate,Diving,3030.000000000000,1989.000000000000,Quartz,Audemars Piguet
Michigan,Dress,4250.000000000000,1854.000000000000,El Primero 400B,Audemars Piguet
Geminate,Diving,3265.000000000000,1943.000000000000,El Primero 400B,Apple
Sora,Automatic,5930.000000000000,1988.000000000000,Caliber 5000,Audemars Piguet
Cam,Sport,9990.000000000000,2000.000000000000,Caliber 5000,Jaeger-LeCoultre
Shay,Sport,2760.000000000000,1917.000000000000,ML 159,Tag Heuer
Military,Dress,4675.000000000000,1932.000000000000,Caliber 2121,Apple
Doorkeeper,Automatic,4200.000000000000,1869.000000000000,8500,Tissot
Hideout,Digital,9705.000000000000,1979.000000000000,ETA-2824,Tissot
Cryptanalytic,Dress,5180.000000000000,1961.000000000000,ML 159,IWC
Farce,Digital,1695.000000000000,1987.000000000000,Caliber 5000,Casio
Plush,Smart,3330.000000000000,1954.000000000000,Caliber 5000,Tissot
Cargill,Digital,1820.000000000000,1959.000000000000,JLC 965,Tissot
Phloem,Automatic,6360.000000000000,1949.000000000000,JLC 965,Tag Heuer
Mangrove,Pilot,3325.000000000000,1944.000000000000,Valjoux 7750,IWC
Stimulant,Digital,2225.000000000000,1880.000000000000,8500,Audemars Piguet
Airway,Sport,8935.000000000000,1861.000000000000,ETA-2824,Maurice Lacroix
Redwood,Sport,6545.000000000000,1911.000000000000,8500,Zenith
Mo,Pilot,350.000000000000,1929.000000000000,JLC 965,Apple
Chi,Diving,5200.000000000000,1957.000000000000,Calibre 5,Zenith
Scrim,Automatic,2050.000000000000,1984.000000000000,Calibre 5,Tissot
Incorporable,Diving,7900.000000000000,1962.000000000000,Quartz,IWC
Peachtree,Dress,3250.000000000000,2010.000000000000,ML 159,Tag Heuer
Tty,Digital,3225.000000000000,1851.000000000000,Quartz,Zenith
Inexperience,Smart,5640.000000000000,1959.000000000000,Caliber 5000,Jaeger-LeCoultre
Carbonate,Smart,7370.000000000000,1985.000000000000,El Primero 400B,Casio
Transverse,Pilot,1645.000000000000,1924.000000000000,Valjoux 7750,Tag Heuer
Cooke,Sport,395.000000000000,2007.000000000000,JLC 965,Audemars Piguet
Functorial,Automatic,5070.000000000000,1853.000000000000,Quartz,Tag Heuer
Galatea,Sport,3885.000000000000,1963.000000000000,Caliber 2121,Omega
Detect,Automatic,8585.000000000000,2012.000000000000,8500,Casio
Heaven,Pilot,6450.000000000000,1866.000000000000,Caliber 2121,Jaeger-LeCoultre
Welles,Dress,5020.000000000000,1970.000000000000,El Primero 400B,Tissot
Pigskin,Automatic,1000.000000000000,1889.000000000000,8500,Jaeger-LeCoultre
Cyclades,Automatic,3835.000000000000,1915.000000000000,Caliber 5000,Tag Heuer
Alec,Sport,2200.000000000000,1899.000000000000,Calibre 5,Jaeger-LeCoultre
Granville,Diving,7810.000000000000,1899.000000000000,Caliber 2121,Tag Heuer
Passarine,Automatic,780.000000000000,1887.000000000000,JLC 965,Omega
Slapdash,Automatic,7425.000000000000,1890.000000000000,ML 159,Casio
Actinic,Sport,9970.000000000000,1908.000000000000,El Primero 400B,Maurice Lacroix
Esposito,Sport,8490.000000000000,1895.000000000000,ETA-2824,Casio
Pellucid,Pilot,7970.000000000000,1939.000000000000,Valjoux 7750,IWC
Exception,Automatic,5350.000000000000,1984.000000000000,Caliber 2121,Tag Heuer
Bluestocking,Pilot,3755.000000000000,1888.000000000000,Valjoux 7750,Maurice Lacroix
Ileum,Diving,9850.000000000000,1985.000000000000,Quartz,Apple
Litmus,Automatic,135.000000000000,1992.000000000000,Caliber 2121,Maurice Lacroix
Haiti,Dress,7420.000000000000,1951.000000000000,Calibre 5,Casio
Gild,Digital,6955.000000000000,1856.000000000000,ETA-2824,Jaeger-LeCoultre
Scotland,Automatic,1475.000000000000,1949.000000000000,Caliber 2121,IWC
Tithe,Pilot,990.000000000000,1996.000000000000,JLC 965,Omega
Backwater,Sport,4205.000000000000,1891.000000000000,ETA-2824,Zenith
Ironic,Diving,3645.000000000000,1964.000000000000,Valjoux 7750,IWC
Natal,Dress,55.000000000000,2012.000000000000,Caliber 5000,Jaeger-LeCoultre
Inapt,Pilot,5965.000000000000,1938.000000000000,Caliber 2121,Omega
Asteria,Automatic,6010.000000000000,1989.000000000000,Valjoux 7750,Tag Heuer
Teeth,Smart,3330.000000000000,1867.000000000000,ETA-2824,Maurice Lacroix
Skindive,Dress,2740.000000000000,1989.000000000000,ML 159,Jaeger-LeCoultre
Pug,Automatic,5835.000000000000,1978.000000000000,ML 159,Zenith
Suey,Diving,3215.000000000000,2000.000000000000,Valjoux 7750,Jaeger-LeCoultre
Newline,Automatic,4035.000000000000,1958.000000000000,Calibre 5,Omega
Moody,Automatic,7880.000000000000,1900.000000000000,Quartz,Jaeger-LeCoultre
Neoclassic,Sport,1615.000000000000,1962.000000000000,Calibre 5,Maurice Lacroix
Hoot,Automatic,7205.000000000000,1938.000000000000,Calibre 5,Omega
Saddle,Automatic,9060.000000000000,1998.000000000000,ETA-2824,Casio
Lord,Diving,2355.000000000000,1852.000000000000,ETA-2824,Tag Heuer
Jock,Smart,3950.000000000000,1927.000000000000,El Primero 400B,Tag Heuer
Conducive,Sport,2335.000000000000,1868.000000000000,Calibre 5,Maurice Lacroix
Chirp,Pilot,890.000000000000,1974.000000000000,ML 159,IWC
Shrive,Smart,7635.000000000000,1876.000000000000,Calibre 5,IWC
Gibraltar,Digital,4860.000000000000,1884.000000000000,Quartz,Zenith
Jung,Diving,7560.000000000000,1958.000000000000,El Primero 400B,IWC
Callous,Automatic,8295.000000000000,1866.000000000000,ML 159,Casio
Commotion,Digital,6320.000000000000,2003.000000000000,El Primero 400B,Apple
Englewood,Smart,3355.000000000000,1899.000000000000,ML 159,IWC
Nigh,Diving,355.000000000000,1951.000000000000,Calibre 5,Jaeger-LeCoultre
Kirov,Dress,3770.000000000000,1940.000000000000,ML 159,Jaeger-LeCoultre
Embedder,Diving,2955.000000000000,1897.000000000000,Caliber 2121,Audemars Piguet
Farewell,Pilot,775.000000000000,1959.000000000000,El Primero 400B,Jaeger-LeCoultre
Canker,Automatic,3230.000000000000,1934.000000000000,8500,Casio
Ancillary,Diving,6525.000000000000,1874.000000000000,Caliber 2121,Maurice Lacroix
Relaxation,Automatic,7185.000000000000,1893.000000000000,Caliber 2121,Zenith
Crow,Diving,6660.000000000000,2017.000000000000,ETA-2824,Jaeger-LeCoultre
Gossamer,Dress,7055.000000000000,1989.000000000000,El Primero 400B,Casio
Regalia,Digital,6305.000000000000,1909.000000000000,ML 159,Tissot
Rosy,Pilot,5945.000000000000,2011.000000000000,Quartz,IWC
Squirm,Digital,1300.000000000000,1977.000000000000,ML 159,Zenith
Fishy,Sport,2320.000000000000,1964.000000000000,ETA-2824,Tag Heuer
Hyannis,Automatic,2345.000000000000,1859.000000000000,ML 159,Tissot
Caribbean,Digital,155.000000000000,1880.000000000000,Caliber 2121,Tag Heuer
Depository,Diving,3180.000000000000,1913.000000000000,Calibre 5,Audemars Piguet
Hotfoot,Diving,3810.000000000000,1885.000000000000,Quartz,Jaeger-LeCoultre
Merlin,Diving,1140.000000000000,1902.000000000000,8500,Audemars Piguet
Katherine,Sport,3600.000000000000,1988.000000000000,ETA-2824,Audemars Piguet
Darken,Smart,7900.000000000000,1893.000000000000,ETA-2824,Maurice Lacroix
Cornelia,Pilot,4130.000000000000,1871.000000000000,Quartz,Jaeger-LeCoultre
Whup,Pilot,2485.000000000000,1852.000000000000,Caliber 2121,Tissot
Vouchsafe,Digital,4545.000000000000,2007.000000000000,ETA-2824,Jaeger-LeCoultre
Indeterminate,Smart,2915.000000000000,1953.000000000000,Calibre 5,Zenith
Vermin,Smart,5400.000000000000,1859.000000000000,Caliber 5000,Tissot
Frowzy,Sport,6050.000000000000,1850.000000000000,El Primero 400B,Maurice Lacroix
Wendell,Automatic,5110.000000000000,2014.000000000000,JLC 965,Apple
Herschel,Automatic,4890.000000000000,1953.000000000000,Caliber 5000,IWC
Transect,Dress,3435.000000000000,1944.000000000000,El Primero 400B,Maurice Lacroix
Monolith,Sport,1120.000000000000,1869.000000000000,Caliber 5000,Zenith
Economist,Sport,8820.000000000000,1962.000000000000,Calibre 5,Omega
Deify,Digital,2595.000000000000,1999.000000000000,Caliber 5000,Tissot
Percussion,Digital,9360.000000000000,1891.000000000000,Caliber 2121,Omega
Shimmy,Pilot,6360.000000000000,1970.000000000000,Caliber 2121,IWC
Tootle,Pilot,3460.000000000000,1987.000000000000,El Primero 400B,Casio
Cholera,Digital,3710.000000000000,1900.000000000000,JLC 965,Audemars Piguet
Sse,Diving,8295.000000000000,1957.000000000000,ETA-2824,Casio
Tamale,Automatic,8590.000000000000,1950.000000000000,Calibre 5,Jaeger-LeCoultre
Anybody'd,Digital,7590.000000000000,1966.000000000000,ETA-2824,Tag Heuer
Rabin,Smart,2370.000000000000,1882.000000000000,Calibre 5,Maurice Lacroix
Duopoly,Pilot,2560.000000000000,2007.000000000000,El Primero 400B,Tag Heuer
Steeve,Sport,1830.000000000000,1988.000000000000,Valjoux 7750,Casio
Hanson,Diving,3650.000000000000,1983.000000000000,ML 159,Tag Heuer
Bronco,Dress,3905.000000000000,1989.000000000000,JLC 965,Maurice Lacroix
Lynx,Digital,9925.000000000000,1920.000000000000,ML 159,Tissot
Bronzy,Automatic,4025.000000000000,1937.000000000000,8500,Omega
Tragic,Dress,8265.000000000000,1919.000000000000,El Primero 400B,Jaeger-LeCoultre
Gumption,Dress,7610.000000000000,1912.000000000000,Caliber 2121,IWC
Inadvertent,Automatic,4170.000000000000,1909.000000000000,Caliber 5000,Omega
Thunderflower,Dress,1710.000000000000,1987.000000000000,Quartz,Maurice Lacroix
Millenarian,Pilot,9375.000000000000,1878.000000000000,Calibre 5,Tissot
Brainwash,Dress,4040.000000000000,1929.000000000000,8500,Audemars Piguet
Nothing,Smart,6735.000000000000,1869.000000000000,8500,Audemars Piguet
Annuity,Automatic,9365.000000000000,2014.000000000000,ML 159,Omega
Daugherty,Digital,7275.000000000000,1975.000000000000,8500,Tag Heuer
Erotica,Pilot,1800.000000000000,1871.000000000000,Valjoux 7750,Casio
Lipid,Pilot,4570.000000000000,1958.000000000000,JLC 965,Omega
Grimy,Pilot,4015.000000000000,1946.000000000000,ETA-2824,Tag Heuer
Brindisi,Diving,2895.000000000000,1869.000000000000,8500,Zenith
Strife,Sport,9160.000000000000,1861.000000000000,Caliber 5000,Zenith
Confucius,Diving,1055.000000000000,1961.000000000000,ML 159,Omega
Daimler,Diving,9420.000000000000,1914.000000000000,Caliber 2121,IWC
Evensong,Sport,6005.000000000000,1882.000000000000,ETA-2824,Tag Heuer
Ease,Dress,560.000000000000,1881.000000000000,El Primero 400B,IWC
Rotor,Dress,3580.000000000000,1928.000000000000,ETA-2824,Casio
Genetic,Sport,225.000000000000,1980.000000000000,JLC 965,Apple
Ingenuous,Diving,5035.000000000000,1879.000000000000,ETA-2824,Tag Heuer
Paraphernalia,Diving,9685.000000000000,1990.000000000000,ETA-2824,Apple
Mexican,Digital,3640.000000000000,2018.000000000000,ML 159,Audemars Piguet
Hinge,Dress,7555.000000000000,1892.000000000000,Caliber 5000,Tissot
Polite,Automatic,9505.000000000000,1976.000000000000,Valjoux 7750,Audemars Piguet
Pore,Dress,2005.000000000000,1993.000000000000,JLC 965,Maurice Lacroix
Fermium,Smart,2040.000000000000,1856.000000000000,El Primero 400B,Tissot
Tea,Pilot,3645.000000000000,1957.000000000000,El Primero 400B,Tag Heuer
Herb,Sport,1495.000000000000,1950.000000000000,ML 159,Zenith
Jutish,Pilot,2745.000000000000,1964.000000000000,Valjoux 7750,Zenith
Doctoral,Automatic,6835.000000000000,1888.000000000000,ML 159,IWC
Due,Pilot,4895.000000000000,1983.000000000000,ML 159,IWC
Copperfield,Pilot,3790.000000000000,1969.000000000000,JLC 965,Audemars Piguet
Inveigh,Dress,1060.000000000000,2011.000000000000,El Primero 400B,Jaeger-LeCoultre
Wildcat,Diving,7425.000000000000,1894.000000000000,ML 159,Zenith
Seditious,Digital,9145.000000000000,1917.000000000000,Calibre 5,IWC
Niamey,Sport,6585.000000000000,1913.000000000000,El Primero 400B,Maurice Lacroix
Planet,Diving,7905.000000000000,1961.000000000000,Caliber 2121,Tag Heuer
Norma,Digital,7905.000000000000,1867.000000000000,ML 159,Audemars Piguet
Susceptible,Dress,2215.000000000000,1920.000000000000,8500,Jaeger-LeCoultre
Schenectady,Automatic,4035.000000000000,1871.000000000000,Calibre 5,Casio
Surtout,Sport,2315.000000000000,1992.000000000000,Calibre 5,Audemars Piguet
Bentham,Sport,4800.000000000000,1980.000000000000,ML 159,Apple
Mend,Smart,865.000000000000,1897.000000000000,Caliber 2121,Maurice Lacroix
Hart,Sport,1290.000000000000,1966.000000000000,8500,Omega
Feudal,Automatic,995.000000000000,1898.000000000000,El Primero 400B,Apple
Whimsic,Digital,9895.000000000000,1997.000000000000,Caliber 2121,Casio
Contrive,Pilot,8190.000000000000,1956.000000000000,Caliber 2121,Casio
Oceanography,Pilot,4445.000000000000,1865.000000000000,ML 159,IWC
Interpret,Digital,2945.000000000000,1888.000000000000,Valjoux 7750,Tag Heuer
Blackstone,Sport,420.000000000000,1897.000000000000,JLC 965,Omega
Suave,Digital,3490.000000000000,1852.000000000000,Valjoux 7750,Tissot
Toothpick,Smart,4330.000000000000,1885.000000000000,Caliber 2121,Audemars Piguet
Tall,Pilot,2360.000000000000,1904.000000000000,Caliber 2121,Audemars Piguet
Coexist,Digital,6845.000000000000,1873.000000000000,Quartz,Apple
Harcourt,Sport,9160.000000000000,1928.000000000000,El Primero 400B,Tag Heuer
Audience,Pilot,5865.000000000000,1973.000000000000,Caliber 2121,Audemars Piguet
Differential,Sport,8500.000000000000,2004.000000000000,ML 159,IWC
Inspector,Diving,6590.000000000000,1900.000000000000,8500,Audemars Piguet
Greek,Pilot,6605.000000000000,1900.000000000000,Caliber 2121,Jaeger-LeCoultre
Indeterminacy,Automatic,8325.000000000000,1915.000000000000,Valjoux 7750,Jaeger-LeCoultre
Damon,Dress,4260.000000000000,1978.000000000000,Caliber 2121,Tissot
Capybara,Automatic,175.000000000000,1932.000000000000,Valjoux 7750,Casio
Stickle,Digital,8125.000000000000,1905.000000000000,ETA-2824,Audemars Piguet
Delinquent,Diving,2405.000000000000,2004.000000000000,ML 159,Audemars Piguet
Mountainside,Dress,9130.000000000000,1855.000000000000,ETA-2824,IWC
Backstop,Diving,7245.000000000000,2012.000000000000,Calibre 5,Audemars Piguet
Impracticable,Dress,5185.000000000000,1887.000000000000,JLC 965,Audemars Piguet
Eyepiece,Dress,4170.000000000000,1864.000000000000,Quartz,Jaeger-LeCoultre
Argument,Pilot,3185.000000000000,2007.000000000000,ML 159,Apple
Tricky,Automatic,370.000000000000,1975.000000000000,8500,Zenith
Bittern,Automatic,2850.000000000000,1888.000000000000,Caliber 2121,Tag Heuer
Khaki,Automatic,1110.000000000000,1968.000000000000,Valjoux 7750,Tag Heuer
Troll,Smart,9765.000000000000,1907.000000000000,JLC 965,Tag Heuer
Gypsite,Pilot,7490.000000000000,1899.000000000000,Caliber 5000,Omega
Icarus,Digital,6815.000000000000,1974.000000000000,8500,Maurice Lacroix
Amy,Diving,2485.000000000000,1851.000000000000,Quartz,Tissot
Sea,Pilot,5690.000000000000,1887.000000000000,Valjoux 7750,Apple
Baxter,Digital,1965.000000000000,1901.000000000000,Quartz,IWC
Isolate,Digital,6150.000000000000,1881.000000000000,ML 159,Zenith
Pigeonberry,Smart,2310.000000000000,1912.000000000000,El Primero 400B,Zenith
Saddlebag,Smart,9130.000000000000,1853.000000000000,ML 159,Apple
Withdrawn,Pilot,2795.000000000000,1922.000000000000,Caliber 2121,Casio
Titanic,Diving,9875.000000000000,1895.000000000000,Caliber 2121,Maurice Lacroix
A&p,Automatic,9305.000000000000,2009.000000000000,Quartz,Tag Heuer
Fumble,Digital,7155.000000000000,1989.000000000000,ML 159,Tag Heuer
Snip,Digital,5795.000000000000,1885.000000000000,Quartz,Apple
Wow,Sport,2320.000000000000,2009.000000000000,Valjoux 7750,Casio
Sanction,Dress,4120.000000000000,2014.000000000000,8500,IWC
Licentious,Digital,8465.000000000000,1895.000000000000,El Primero 400B,Omega
Lo,Smart,90.000000000000,1854.000000000000,Quartz,Audemars Piguet
Twisty,Automatic,9410.000000000000,1986.000000000000,Quartz,Tissot
Crockery,Diving,5395.000000000000,1996.000000000000,Quartz,Jaeger-LeCoultre
Taxonomy,Dress,8765.000000000000,1916.000000000000,Quartz,Apple
Andre,Digital,5330.000000000000,1926.000000000000,8500,Apple
B,Digital,6190.000000000000,1955.000000000000,Valjoux 7750,Omega
Mullein,Digital,1670.000000000000,2004.000000000000,ETA-2824,Apple
Wreckage,Diving,3555.000000000000,2007.000000000000,Valjoux 7750,IWC
Virginal,Sport,9770.000000000000,1936.000000000000,Calibre 5,Casio
Rhetoric,Pilot,5685.000000000000,1894.000000000000,ML 159,Zenith
Sandpiper,Diving,9005.000000000000,1873.000000000000,Caliber 2121,Tag Heuer
Unidirectional,Automatic,6840.000000000000,2000.000000000000,Caliber 2121,IWC
Acadia,Diving,6625.000000000000,2016.000000000000,Quartz,Tag Heuer
Residuum,Pilot,2080.000000000000,1964.000000000000,Calibre 5,Casio
Frieze,Automatic,4665.000000000000,1974.000000000000,Caliber 2121,Omega
Cutset,Diving,8455.000000000000,1916.000000000000,Caliber 5000,Tag Heuer
Ruffian,Dress,8035.000000000000,1911.000000000000,8500,Tag Heuer
Love,Automatic,9810.000000000000,1906.000000000000,8500,Casio
Collegiate,Diving,3545.000000000000,1958.000000000000,JLC 965,Maurice Lacroix
Bluebush,Smart,1165.000000000000,1988.000000000000,8500,Apple
Senor,Pilot,9635.000000000000,1874.000000000000,Quartz,Tissot
Igloo,Diving,8460.000000000000,1879.000000000000,Calibre 5,Audemars Piguet
Kinkajou,Dress,4670.000000000000,1963.000000000000,JLC 965,Tag Heuer
Pleistocene,Dress,5630.000000000000,1879.000000000000,Quartz,IWC
Scent,Automatic,3320.000000000000,1919.000000000000,Caliber 2121,Tag Heuer
Commercial,Pilot,6860.000000000000,1853.000000000000,ML 159,Audemars Piguet
Dickerson,Diving,1430.000000000000,1959.000000000000,ETA-2824,Tag Heuer
Aniseikonic,Automatic,430.000000000000,1860.000000000000,8500,Tag Heuer
Imbalance,Smart,7960.000000000000,1934.000000000000,Caliber 5000,Tissot
Stenography,Digital,3935.000000000000,1983.000000000000,El Primero 400B,Tissot
Whip,Sport,8850.000000000000,1923.000000000000,ETA-2824,IWC
Octogenarian,Digital,9330.000000000000,1962.000000000000,ML 159,Apple
Broadcast,Sport,5740.000000000000,1874.000000000000,JLC 965,Zenith
Bearish,Dress,7660.000000000000,1960.000000000000,Quartz,Zenith
Nepotism,Automatic,6560.000000000000,2011.000000000000,Valjoux 7750,Jaeger-LeCoultre
Heigh,Pilot,5940.000000000000,1929.000000000000,ETA-2824,Casio
Cufflink,Pilot,9390.000000000000,1918.000000000000,JLC 965,Apple
Sustain,Diving,2040.000000000000,1945.000000000000,8500,Casio
Fuselage,Dress,5690.000000000000,1933.000000000000,Caliber 5000,Jaeger-LeCoultre
Whiteface,Dress,2190.000000000000,1874.000000000000,El Primero 400B,Jaeger-LeCoultre
Autocratic,Sport,7665.000000000000,1889.000000000000,ETA-2824,Tissot
Veto,Digital,4595.000000000000,1978.000000000000,Calibre 5,Omega
Afar,Diving,7315.000000000000,1927.000000000000,Calibre 5,Jaeger-LeCoultre
Hyacinth,Dress,815.000000000000,1870.000000000000,Calibre 5,Jaeger-LeCoultre
Contribute,Diving,4080.000000000000,1884.000000000000,Calibre 5,Tissot
Soluble,Automatic,4605.000000000000,1893.000000000000,ETA-2824,Zenith
Langmuir,Diving,2420.000000000000,2018.000000000000,Caliber 5000,Audemars Piguet
Brae,Sport,3450.000000000000,1859.000000000000,ML 159,Zenith
Similitude,Digital,4495.000000000000,1920.000000000000,8500,Casio
Dam,Dress,9180.000000000000,2005.000000000000,ETA-2824,Omega
Ethane,Smart,9585.000000000000,1891.000000000000,Quartz,Omega
Midyear,Digital,6560.000000000000,1900.000000000000,Caliber 5000,Apple
Redshank,Pilot,5285.000000000000,2005.000000000000,ETA-2824,Tag Heuer
Picojoule,Digital,6990.000000000000,1859.000000000000,Caliber 2121,Tag Heuer
Parka,Automatic,7170.000000000000,1893.000000000000,ML 159,Apple
Hippodrome,Automatic,7955.000000000000,1942.000000000000,ETA-2824,Zenith
Dublin,Smart,1685.000000000000,1949.000000000000,ETA-2824,Tissot
Bygone,Sport,785.000000000000,1911.000000000000,8500,Casio
Prismatic,Sport,5025.000000000000,2008.000000000000,JLC 965,Tag Heuer
Caiman,Automatic,3075.000000000000,1897.000000000000,Calibre 5,Omega
Isn't,Sport,8300.000000000000,1987.000000000000,Calibre 5,Jaeger-LeCoultre
Nave,Digital,5350.000000000000,1854.000000000000,Quartz,Jaeger-LeCoultre
Demote,Smart,1645.000000000000,1960.000000000000,Quartz,Audemars Piguet
Nj,Digital,2965.000000000000,1877.000000000000,Quartz,Casio
Citron,Smart,4490.000000000000,1902.000000000000,JLC 965,Omega
Errol,Dress,9965.000000000000,1933.000000000000,ML 159,Maurice Lacroix
Efficacy,Digital,4080.000000000000,1864.000000000000,Valjoux 7750,Tag Heuer
Tater,Sport,2865.000000000000,1955.000000000000,Quartz,Tag Heuer
Salesian,Diving,1870.000000000000,2014.000000000000,8500,Apple
Skiff,Dress,1050.000000000000,2017.000000000000,Caliber 2121,Casio
Armata,Digital,7405.000000000000,2013.000000000000,El Primero 400B,Tag Heuer
Canyon,Pilot,770.000000000000,1859.000000000000,8500,Audemars Piguet
Ninebark,Pilot,7075.000000000000,1975.000000000000,ETA-2824,Audemars Piguet
Item,Digital,3215.000000000000,1857.000000000000,Valjoux 7750,Tissot
Buxton,Dress,1465.000000000000,1965.000000000000,8500,Audemars Piguet
Inherent,Smart,5310.000000000000,2004.000000000000,Caliber 2121,Casio
Bp,Pilot,8245.000000000000,1978.000000000000,El Primero 400B,Omega
Verb,Diving,4450.000000000000,1906.000000000000,ETA-2824,IWC
Purslane,Pilot,5670.000000000000,1960.000000000000,Caliber 2121,Jaeger-LeCoultre
Harvestman,Pilot,7335.000000000000,1991.000000000000,ML 159,Audemars Piguet
Twirly,Diving,4650.000000000000,2000.000000000000,Quartz,Apple
Ge,Diving,8260.000000000000,1929.000000000000,ML 159,IWC
Selectman,Sport,155.000000000000,1888.000000000000,8500,Omega
Onyx,Automatic,4385.000000000000,1853.000000000000,8500,Maurice Lacroix
Myself,Digital,4880.000000000000,1885.000000000000,El Primero 400B,Tag Heuer
Atomic,Sport,7445.000000000000,1921.000000000000,ETA-2824,Apple
Fist,Dress,2100.000000000000,1893.000000000000,ML 159,Tag Heuer
Contumacy,Digital,5370.000000000000,1870.000000000000,Caliber 2121,Tag Heuer
Vendetta,Pilot,7045.000000000000,1994.000000000000,El Primero 400B,Zenith
Matte,Dress,2750.000000000000,1909.000000000000,Caliber 5000,Zenith
Alkaloid,Smart,9950.000000000000,1897.000000000000,Caliber 5000,Tissot
Chemist,Diving,300.000000000000,1857.000000000000,Caliber 2121,Apple
Prescott,Digital,650.000000000000,1949.000000000000,ETA-2824,Apple
Sextans,Dress,1085.000000000000,1877.000000000000,ETA-2824,Maurice Lacroix
Distinct,Automatic,9505.000000000000,1854.000000000000,JLC 965,Tissot
Typewritten,Smart,1360.000000000000,1933.000000000000,Calibre 5,IWC
Pierre,Sport,4035.000000000000,1863.000000000000,Valjoux 7750,Casio
Menlo,Digital,4030.000000000000,1956.000000000000,Caliber 5000,Omega
Buzzard,Dress,2520.000000000000,1852.000000000000,JLC 965,Apple
Elongate,Diving,6685.000000000000,2007.000000000000,Calibre 5,Tag Heuer
Pulverable,Automatic,3885.000000000000,1923.000000000000,El Primero 400B,Tag Heuer
Breakwater,Digital,6170.000000000000,1928.000000000000,Valjoux 7750,Apple
Barbara,Dress,7080.000000000000,1898.000000000000,ETA-2824,Apple
Trickle,Pilot,3865.000000000000,1946.000000000000,Quartz,Tag Heuer
Beauregard,Pilot,4555.000000000000,2008.000000000000,ML 159,Casio
Alden,Sport,240.000000000000,1852.000000000000,ML 159,Tissot
Kiwanis,Smart,1700.000000000000,1993.000000000000,ETA-2824,Apple
Classify,Smart,270.000000000000,1896.000000000000,Quartz,Casio
Orphanage,Pilot,9410.000000000000,1913.000000000000,Caliber 2121,Omega
Aerial,Smart,4065.000000000000,1904.000000000000,Caliber 5000,Maurice Lacroix
Platitude,Digital,1230.000000000000,1886.000000000000,Valjoux 7750,Omega
Chopstick,Automatic,5625.000000000000,1866.000000000000,8500,Omega
Caruso,Dress,9455.000000000000,1963.000000000000,El Primero 400B,Apple
Extremal,Pilot,2425.000000000000,1872.000000000000,Valjoux 7750,Tag Heuer
Kramer,Diving,4455.000000000000,1980.000000000000,El Primero 400B,Apple
Coneflower,Automatic,9140.000000000000,1947.000000000000,8500,Omega
Behalf,Dress,8000.000000000000,1965.000000000000,Calibre 5,Omega
Battlefront,Digital,4580.000000000000,1903.000000000000,Calibre 5,Zenith
Entomology,Dress,6880.000000000000,1887.000000000000,El Primero 400B,Casio
Blanche,Automatic,8470.000000000000,1896.000000000000,Calibre 5,Casio
Woolworth,Automatic,2030.000000000000,1989.000000000000,Valjoux 7750,Tag Heuer
Toponym,Diving,340.000000000000,2016.000000000000,Caliber 5000,Jaeger-LeCoultre
Gill,Diving,5135.000000000000,1908.000000000000,Caliber 2121,Tissot
Incessant,Digital,8520.000000000000,1952.000000000000,El Primero 400B,Apple
Kashmir,Automatic,7470.000000000000,1874.000000000000,8500,Zenith
Elfin,Diving,1205.000000000000,1899.000000000000,ETA-2824,Casio
Feign,Smart,3515.000000000000,1983.000000000000,8500,Audemars Piguet
Ok,Sport,5100.000000000000,1968.000000000000,Quartz,Tag Heuer
Suntanned,Smart,7230.000000000000,1956.000000000000,ETA-2824,Maurice Lacroix
Miniature,Dress,3420.000000000000,1912.000000000000,Valjoux 7750,Tissot
Neoprene,Pilot,2575.000000000000,1916.000000000000,Valjoux 7750,Casio
Hyena,Automatic,6105.000000000000,1961.000000000000,Quartz,Tag Heuer
Conspecific,Sport,8340.000000000000,2004.000000000000,Caliber 2121,Zenith
Breakup,Pilot,2260.000000000000,2011.000000000000,El Primero 400B,IWC
Library,Smart,8395.000000000000,1853.000000000000,ETA-2824,Tissot
Emigrate,Sport,8920.000000000000,1947.000000000000,ML 159,Casio
Preach,Dress,9090.000000000000,1918.000000000000,Quartz,Audemars Piguet
Mackenzie,Sport,2150.000000000000,1938.000000000000,Quartz,Apple
Twentyfold,Digital,4500.000000000000,1956.000000000000,Quartz,Apple
Pawtucket,Dress,1925.000000000000,2004.000000000000,Caliber 2121,Audemars Piguet
Yin,Sport,1230.000000000000,1887.000000000000,Caliber 2121,Tag Heuer
Ripe,Digital,6350.000000000000,1881.000000000000,JLC 965,Zenith
Marionette,Automatic,2650.000000000000,1988.000000000000,ML 159,Tag Heuer
Paterson,Dress,2555.000000000000,2017.000000000000,JLC 965,Omega
Pedestrian,Automatic,7730.000000000000,1936.000000000000,ML 159,Audemars Piguet
Range,Sport,5635.000000000000,1875.000000000000,El Primero 400B,Jaeger-LeCoultre
Hippo,Smart,6770.000000000000,1952.000000000000,ML 159,Apple
Freud,Pilot,4660.000000000000,1963.000000000000,Quartz,Zenith
Hepatica,Smart,2985.000000000000,1990.000000000000,8500,Zenith
Sufficient,Dress,7930.000000000000,1919.000000000000,Valjoux 7750,Tissot
